id,name,name_sk,description,years_of_study,slug,is_in_combination,academic_degree_id,faculty_id,direction_id,direction_2_id,created_at,updated_at
654,Преподавание биологии,Učiteľstvo biológie (v kombinácii),,3,,1,1,38,9,,,
655,Преподавание биологии,Učiteľstvo biológie (v kombinácii),,2,,1,4,38,9,,,
656,Преподавание биологии,Učiteľstvo biológie (v kombinácii),,2,,1,4,82,9,,,
657,Преподавание биологии,Učiteľstvo biológie (v kombinácii),,3,,1,1,82,9,,,
658,Преподавание биологии,Učiteľstvo biológie (v kombinácii),,2,,1,4,94,9,,,
659,Преподавание биологии,Učiteľstvo biológie (v kombinácii),,3,,1,1,94,9,,,
660,Преподавание биологии,Učiteľstvo biológie (v kombinácii),,2,,1,4,95,9,,,
661,Преподавание биологии (в комбинации),Učiteľstvo biológie (v kombinácii),,2,,1,4,84,9,,,
662,Преподавание биологии (в комбинации),Učiteľstvo biológie (v kombinácii),,3,,1,1,84,9,,,
663,Преподавание венгерского языка и литературы,Učiteľstvo maďarského jazyka a literatúry (v kombinácii),,3,,1,1,46,9,,,
664,Преподавание венгерского языка и литературы,Učiteľstvo maďarského jazyka a literatúry (v kombinácii),,2,,1,4,46,9,,,
665,Преподавание венгерского языка и литературы,Učiteľstvo maďarského jazyka a literatúry (v kombinácii),,2,,1,4,66,9,,,
666,Преподавание венгерского языка и литературы,Učiteľstvo maďarského jazyka a literatúry (v kombinácii),,3,,1,1,66,9,,,
667,Преподавание венгерского языка и литературы,Učiteľstvo maďarského jazyka a literatúry (v kombinácii),,3,,1,1,107,9,,,
668,Преподавание венгерского языка и литературы,Učiteľstvo maďarského jazyka a literatúry (v kombinácii),,2,,1,4,107,9,,,
669,Преподавание географии,Učiteľstvo geografie (v kombinácii),,2,,1,4,22,9,,,
670,Преподавание географии,Učiteľstvo geografie (v kombinácii),,3,,1,1,22,9,,,
671,Преподавание географии,Učiteľstvo geografie (v kombinácii),,2,,1,4,36,9,,,
672,Преподавание географии,Učiteľstvo geografie (v kombinácii),,3,,1,1,36,9,,,
673,Преподавание географии,Učiteľstvo geografie (v kombinácii),,2,,1,4,38,9,,,
674,Преподавание географии,Učiteľstvo geografie (v kombinácii),,3,,1,1,38,9,,,
675,Преподавание географии,Učiteľstvo geografie (v kombinácii),,2,,1,4,82,9,,,
676,Преподавание географии,Učiteľstvo geografie (v kombinácii),,3,,1,1,82,9,,,
677,Преподавание географии,Učiteľstvo geografie (v kombinácii),,3,,1,1,94,9,,,
678,Преподавание географии,Učiteľstvo geografie (v kombinácii),,2,,1,4,94,9,,,
679,Преподавание географии,Učiteľstvo geografie (v kombinácii),,2,,1,4,95,9,,,
680,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu,,2,,0,4,23,9,,,
681,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,3,,1,1,23,9,,,
682,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,3,,1,1,64,9,,,
683,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,2,,1,4,64,9,,,
684,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,2,,1,4,67,9,,,
685,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,3,,1,1,67,9,,,
686,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,2,,1,4,69,9,,,
687,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,2,,1,4,70,9,,,
688,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,3,,1,1,70,9,,,
689,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,2,,1,4,84,9,,,
690,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,3,,1,1,84,9,,,
691,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,2,,1,4,85,9,,,
692,Преподавание гражданского воспитания,Učiteľstvo výchovy k občianstvu (v kombinácii),,3,,1,1,85,9,,,
693,Преподавание дексриптивной геометрии,Učiteľstvo deskriptívnej geometrie (v kombinácii),,3,,1,1,28,9,,,
694,Преподавание дексриптивной геометрии,Učiteľstvo deskriptívnej geometrie (v kombinácii),,2,,1,4,28,9,,,
695,Преподавание естетического воспитания,Učiteľstvo estetickej výchovy (v kombinácii),,2,,1,4,66,9,,,
696,Преподавание изобразительного искусства,Učiteľstvo výtvarného umenia (v kombinácii),,2,,1,4,64,9,,,
697,Преподавание изобразительного искусства,Učiteľstvo výtvarného umenia (v kombinácii),,3,,1,1,64,9,,,
698,Преподавание изобразительного искусства,Učiteľstvo vytvarného umenia (v kombinácii),,3,,1,1,84,9,,,
699,Преподавание изобразительного искусства,Učiteľstvo výtvarného umenia (v kombinácii),,2,,1,4,84,9,,,
700,Преподавание изобразительного искусства,Učiteľstvo výtvarného umenia (v kombinácii),,2,,1,4,86,9,,,
701,Преподавание изобразительного искусства,Učiteľstvo výtvarného umenia (v kombinácii),,3,,1,1,86,9,,,
702,Преподавание изобразительных искусств,Pedagogika výtvarného umenia,,2,,0,4,84,9,,,
703,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,3,,1,1,28,9,,,
704,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,2,,1,4,28,9,,,
705,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,3,,1,1,36,9,,,
706,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,2,,1,4,36,9,,,
707,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,2,,1,4,38,9,,,
708,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,3,,1,1,38,9,,,
709,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,2,,1,4,82,9,,,
710,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,3,,1,1,82,9,,,
711,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,2,,1,4,84,9,,,
712,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,3,,1,1,84,9,,,
713,Преподавание информатики,Učiteľstvo informatiky (v kombinácii),,2,,1,4,95,9,,,
714,Преподавание испанского языка и литературы,Učiteľstvo španielskeho jazyka a literatúry (v kombinácii),,2,,1,4,85,9,,,
715,Преподавание испанского языка и литературы,Učiteľstvo španielskeho jazyka a literatúry (v kombinácii),,3,,1,1,85,9,,,
716,Преподавание истории,Učiteľstvo histórie (v kombinácii),,3,,1,1,63,9,,,
717,Преподавание истории,Učiteľstvo histórie (v kombinácii),,2,,1,4,63,9,,,
718,Преподавание истории,Učiteľstvo dejepisu (v kombinácii),,2,,1,4,64,9,,,
719,Преподавание истории,Učiteľstvo dejepisu (v kombinácii),,3,,1,1,64,9,,,
720,Преподавание истории,Učiteľstvo histórie (v kombinácii),,2,,1,4,66,9,,,
721,Преподавание истории,Učiteľstvo histórie (v kombinácii),,3,,1,1,66,9,,,
722,Преподавание истории,Učiteľstvo histórie (v kombinácii),,3,,1,1,67,9,,,
723,Преподавание истории,Učiteľstvo histórie (v kombinácii),,2,,1,4,67,9,,,
724,Преподавание истории,Učiteľstvo histórie (v kombinácii),,2,,1,4,68,9,,,
725,Преподавание истории,Učiteľstvo histórie (v kombinácii),,3,,1,1,68,9,,,
726,Преподавание истории,Učiteľstvo histórie (v kombinácii),,2,,1,4,69,9,,,
727,Преподавание истории,Učiteľstvo histórie (v kombinácii),,3,,1,1,70,9,,,
728,Преподавание истории,Učiteľstvo histórie (v kombinácii),,2,,1,4,70,9,,,
729,Преподавание истории,Učiteľstvo histórie (v kombinácii),,2,,1,4,84,9,,,
730,Преподавание истории,Učiteľstvo histórie (v kombinácii),,3,,1,1,84,9,,,
731,Преподавание истории,Učiteľstvo histórie (v kombinácii),,2,,1,4,85,9,,,
732,Преподавание истории,Učiteľstvo histórie (v kombinácii),,3,,1,1,85,9,,,
733,Преподавание итальянского языка и литературы,Učiteľstvo talianskeho jazyka a literatúry (v kombinácii),,3,,1,1,82,9,,,
734,Преподавание итальянского языка и литературы,Učiteľstvo talianskeho jazyka a literatúry (v kombinácii),,2,,1,4,85,9,,,
735,Преподавание итальянского языка и литературы,Učiteľstvo talianskeho jazyka a literatúry (v kombinácii),,3,,1,1,85,9,,,
736,Преподавание латинского языка и литературы,Učiteľstvo latinského jazyka a literatúry (v kombinácii),,2,,1,4,69,9,,,
737,Преподавание математики,Učiteľstvo matematiky (v kombinácii),,3,,1,1,22,9,,,
738,Преподавание математики,Učiteľstvo matematiky (v kombinácii),,3,,1,1,36,9,,,
739,Преподавание математики,Učiteľstvo matematiky (v kombinácii),,2,,1,4,36,9,,,
740,Преподавание математики,Učiteľstvo matematiky (v kombinácii),,3,,1,1,38,9,,,
741,Преподавание математики,Učiteľstvo matematiky (v kombinácii),,2,,1,4,38,9,,,
742,Преподавание математики,Učiteľstvo matematiky (v kombinácii),,2,,1,4,82,9,,,
743,Преподавание математики,Učiteľstvo matematiky (v kombinácii),,3,,1,1,82,9,,,
744,Преподавание математики,Učiteľstvo matematiky (v kombinácii),,2,,1,4,84,9,,,
745,Преподавание математики,Učiteľstvo matematiky (v kombinácii),,3,,1,1,84,9,,,
746,Преподавание математики,Učiteľstvo matematiky (v kombinácii),,2,,1,4,95,9,,,
747,Преподавание музыкального воспитания,Učiteľstvo hudobnej výchovy (v kombinácii),,2,,1,4,82,9,,,
748,Преподавание музыкального воспитания,Učiteľstvo hudobnej výchovy (v kombinácii),,3,,1,1,82,9,,,
749,Преподавание музыкального искусства,Učiteľstvo hudobného umenia (v kombinácii),,2,,1,4,64,9,,,
750,Преподавание музыкального искусства,Učiteľstvo hudobného umenia (v kombinácii),,3,,1,1,64,9,,,
751,Преподавание музыкального искусства,Učiteľstvo hudobného umenia,,2,,0,4,82,9,,,
752,Преподавание музыкального искусства,Učiteľstvo hudobného umenia,,3,,0,1,82,9,,,
753,Преподавание музыкального искусства,Učiteľstvo hudobného umenia (v kombinácii),,3,,1,1,85,9,,,
754,Преподавание музыкального искусства,Učiteľstvo hudobného umenia (v kombinácii),,2,,1,4,85,9,,,
755,Преподавание музыкального исскуства,Učiteľstvo hudobného umenia,,2,,0,4,86,9,,,
756,Преподавание музыкального исскуства,Učiteľstvo hudobného umenia,,3,,0,1,86,9,,,
757,Преподавание музыкального исскуства,Učiteľstvo hudobného umenia (v kombinácii),,3,,1,1,86,9,,,
758,Преподавание музыкального исскуства,Učiteľstvo hudobného umenia (v kombinácii),,2,,1,4,86,9,,,
759,Преподавание начального образования,Učiteľstvo pre primárne vzdelávanie,,2,,0,4,82,9,,,
760,Преподавание начального образования,Učiteľstvo pre primárne vzdelávanie,,2,,0,4,83,9,,,
761,Преподавание начального образования,Učiteľstvo pre primárne vzdelávanie,,2,,0,4,84,9,,,
762,Преподавание начального образования,Učiteľstvo pre primárne vzdelávanie,,2,,0,4,85,9,,,
763,Преподавание начального образования,Učiteľstvo pre primárne vzdelávanie,,2,,0,4,86,9,,,
764,Преподавание начального образования,Učiteľstvo pre primárne vzdelávanie,,2,,0,4,87,9,,,
765,Преподавание начального образования и педагогика для лиц с психосоциальными нарушениями,Učiteľstvo pre primárne vzdelávanie a pedagogika psychosociálne narušených,,2,,0,4,83,9,,,
766,Преподавание начального образования с венгерским языком обучения,Učiteľstvo pre primárne vzdelávanie s vyučovacím jazykom maďarským,,2,,0,4,46,9,,,
767,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,2,,1,4,64,9,,,
768,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,3,,1,1,64,9,,,
769,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,3,,1,1,66,9,,,
770,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,2,,1,4,66,9,,,
771,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,2,,1,4,67,9,,,
772,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,3,,1,1,67,9,,,
773,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,2,,1,4,68,9,,,
774,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,3,,1,1,68,9,,,
775,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,2,,1,4,69,9,,,
776,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,2,,1,4,70,9,,,
777,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,3,,1,1,70,9,,,
778,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,3,,1,1,84,9,,,
779,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,2,,1,4,84,9,,,
780,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,2,,1,4,85,9,,,
781,Преподавание немецкого языка и литературы,Učiteľstvo nemeckého jazyka a literatúry (v kombinácii),,3,,1,1,85,9,,,
782,Преподавание обычной и церковной музыки,Učiteľstvo hudby a cirkevnej hudby,,2,,0,4,106,9,,,
783,Преподавание обычной и церковной музыки,Učiteľstvo hudby a cirkevnej hudby,,3,,0,1,106,9,,,
784,Преподавание педагогики,Učiteľstvo pedagogiky (v kombinácii),,3,,1,1,22,9,,,
785,Преподавание педагогики,Učiteľstvo pedagogiky (v kombinácii),,2,,1,4,22,9,,,
786,Преподавание педагогики,Učiteľstvo pedagogiky (v kombinácii),,2,,1,4,66,9,,,
787,Преподавание педагогики,Učiteľstvo pedagogiky (v kombinácii),,3,,1,1,66,9,,,
788,Преподавание педагогики,Učiteľstvo pedagogiky (v kombinácii),,3,,1,1,85,9,,,
789,Преподавание педагогики,Učiteľstvo pedagogiky (v kombinácii),,2,,1,4,85,9,,,
790,Преподавание педагогики,Učiteľstvo pedagogiky (v kombinácii),,3,,1,1,86,9,,,
791,Преподавание педагогики,Učiteľstvo pedagogiky (v kombinácii),,2,,1,4,86,9,,,
792,Преподавание практической подготовки,Učiteľstvo praktickej prípravy,,3,,0,1,36,9,,,
793,Преподавание практической подготовки,Učiteľstvo praktickej prípravy,,3,,0,1,86,9,,,
794,Преподавание профессиональных экономических предметов,Učiteľstvo odborných ekonomických predmetov (v kombinácii),,3,,1,1,38,9,,,
795,Преподавание профессиональных экономических предметов,Učiteľstvo odborných ekonomických predmetov (v kombinácii),,2,,1,4,38,9,,,
796,Преподавание психологии,Učiteľstvo psychológie (v kombinácii),,2,,1,4,69,9,,,
797,Преподавание психологии,Učiteľstvo psychológie (v kombinácii),,3,,1,1,85,9,,,
798,Преподавание психологии,Učiteľstvo psychológie (v kombinácii),,3,,1,1,86,9,,,
799,Преподавание психологии,Učiteľstvo psychológie (v kombinácii),,2,,1,4,86,9,,,
800,Преподавание психологии,Učiteľstvo psychológie (v kombinácii),,3,,1,1,87,9,,,
801,Преподавание психологии,Učiteľstvo psychológie (v kombinácii),,2,,1,4,87,9,,,
802,Преподавание религиозного воспитания,Učiteľstvo náboženskej výchovy (v kombinácii),,3,,1,1,5,9,,,
803,Преподавание религиозного воспитания,Učiteľstvo náboženskej výchovy (v kombinácii),,2,,1,4,5,9,,,
804,Преподавание религиозного воспитания,Učiteľstvo náboženskej výchovy (v kombinácii),,3,,1,1,67,9,,,
805,Преподавание религиозного воспитания,Učiteľstvo náboženskej výchovy (v kombinácii),,2,,1,4,67,9,,,
806,Преподавание религиозного воспитания,Učiteľstvo náboženskej výchovy (v kombinácii),,2,,1,4,84,9,,,
807,Преподавание религиозного воспитания,Učiteľstvo náboženskej výchovy (v kombinácii),,3,,1,1,84,9,,,
808,Преподавание религиозного воспитания,Učiteľstvo náboženskej výchovy (v kombinácii),,2,,1,4,106,9,,,
809,Преподавание религиозного воспитания,Učiteľstvo náboženskej výchovy (v kombinácii),,3,,1,1,106,9,,,
810,Преподавание романского языка и литературы,Učiteľstvo románskych jazykov a literatúr (v kombinácii),,2,,1,4,67,9,,,
811,Преподавание романского языка и литературы,Učiteľstvo románskych jazykov a literatúr (v kombinácii),,3,,1,1,67,9,,,
812,Преподавание ромского языка и литературы,"Učiteľstvo rómskeho jazyka, literatúry a reálií (v kombinácii)",,3,,1,1,107,9,,,
813,Преподавание русинского языка и литературы,Učiteľstvo rusínskeho jazyka a literatúry (v kombinácii),,2,,1,4,107,9,,,
814,Преподавание русинского языка и литературы,Učiteľstvo rusínskeho jazyka a literatúry (v kombinácii),,3,,1,1,107,9,,,
815,Преподавание русского языка и литературы,Učiteľstvo ruského jazyka a literatúry (v kombinácii),,2,,1,4,64,9,,,
816,Преподавание русского языка и литературы,Učiteľstvo ruského jazyka a literatúry (v kombinácii),,3,,1,1,64,9,,,
817,Преподавание русского языка и литературы,Učiteľstvo ruského jazyka a literatúry (v kombinácii),,2,,1,4,67,9,,,
818,Преподавание русского языка и литературы,Učiteľstvo ruského jazyka a literatúry (v kombinácii),,3,,1,1,67,9,,,
819,Преподавание русского языка и литературы,Učiteľstvo ruského jazyka a literatúry (v kombinácii),,3,,1,1,68,9,,,
820,Преподавание русского языка и литературы,Učiteľstvo ruského jazyka a literatúry (v kombinácii),,2,,1,4,68,9,,,
821,Преподавание русского языка и литературы,Učiteľstvo ruského jazyka a literatúry (v kombinácii),,2,,1,4,70,9,,,
822,Преподавание русского языка и литературы,Učiteľstvo ruského jazyka a literatúry (v kombinácii),,3,,1,1,70,9,,,
823,Преподавание русского языка и литературы,Učiteľstvo ruského jazyka a literatúry (v kombinácii),,3,,1,1,82,9,,,
824,Преподавание русского языка и литературы,Učiteľstvo ruského jazyka a literatúry (v kombinácii),,2,,1,4,82,9,,,
825,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,2,,1,4,63,9,,,
826,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,3,,1,1,63,9,,,
827,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,3,,1,1,64,9,,,
828,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,2,,1,4,64,9,,,
829,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,3,,1,1,66,9,,,
830,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,2,,1,4,66,9,,,
831,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,2,,1,4,67,9,,,
832,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,3,,1,1,67,9,,,
833,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,2,,1,4,68,9,,,
834,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,3,,1,1,68,9,,,
835,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,2,,1,4,69,9,,,
836,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,3,,1,1,70,9,,,
837,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,2,,1,4,70,9,,,
838,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,3,,1,1,84,9,,,
839,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,2,,1,4,84,9,,,
840,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,2,,1,4,85,9,,,
841,Преподавание словацкого языка и литературы,Učiteľstvo slovenského jazyka a literatúry (v kombinácii),,3,,1,1,85,9,,,
842,Преподавание техники,Učiteľstvo techniky v kombinácii,,2,,0,4,22,9,,,
843,Преподавание техники,Učiteľstvo techniky (v kombinácii),,3,,1,1,22,9,,,
844,Преподавание украинского языка и литературы,Učiteľstvo ukrajinského jazyka a literatúry (v kombinácii),,3,,1,1,64,9,,,
845,Преподавание украинского языка и литературы,Učiteľstvo ukrajinského jazyka a literatúry (v kombinácii),,2,,1,4,64,9,,,
846,Преподавание физики,Učiteľstvo fyziky (v kombinácii),,2,,1,4,22,9,,,
847,Преподавание физики,Učiteľstvo fyziky (v kombinácii),,3,,1,1,22,9,,,
848,Преподавание физики,Učiteľstvo fyziky (v kombinácii),,3,,1,1,28,9,,,
849,Преподавание физики,Učiteľstvo fyziky (v kombinácii),,2,,1,4,28,9,,,
850,Преподавание физики,Učiteľstvo fyziky (v kombinácii),,3,,1,1,36,9,,,
851,Преподавание физики,Učiteľstvo fyziky (v kombinácii),,2,,1,4,36,9,,,
852,Преподавание физики,Učiteľstvo fyziky (v kombinácii),,3,,1,1,38,9,,,
853,Преподавание физики,Učiteľstvo fyziky (v kombinácii),,2,,1,4,38,9,,,
854,Преподавание физики,Učiteľstvo fyziky (v kombinácii),,2,,1,4,95,9,,,
855,Преподавание физического воспитания,Učiteľstvo telesnej výchovy,,2,,0,4,45,9,,,
856,Преподавание физического воспитания,Učiteľstvo telesnej výchovy,,3,,0,1,45,9,,,
857,Преподавание физического воспитания,Učiteľstvo telesnej výchovy (v kombinácii),,2,,1,4,48,9,,,
858,Преподавание физического воспитания,Učiteľstvo telesnej výchovy (v kombinácii),,3,,1,1,48,9,,,
859,Преподавание физического воспитания,Učiteľstvo telesnej výchovy (v kombinácii),,3,,1,1,68,9,,,
860,Преподавание физического воспитания,Učiteľstvo telesnej výchovy (v kombinácii),,2,,1,4,68,9,,,
861,Преподавание физического воспитания,Učiteľstvo telesnej výchovy (v kombinácii),,3,,1,1,82,9,,,
862,Преподавание физического воспитания,Učiteľstvo telesnej výchovy (v kombinácii),,2,,1,4,82,9,,,
863,Преподавание физического воспитания,Učiteľstvo telesnej výchovy (v kombinácii),,3,,1,1,86,9,,,
864,Преподавание физического воспитания,Učiteľstvo telesnej výchovy (v kombinácii),,2,,1,4,86,9,,,
865,Преподавание физического воспитания и тренерства,Učiteľstvo telesnej výchovy a trénerstvo,,3,,0,1,68,9,17,,
866,Преподавание физического воспитания и тренерства,Učiteľstvo telesnej výchovy a trénerstvo,,2,,0,4,68,9,17,,
867,Преподавание философии,Učiteľstvo filozofie (v kombinácii),,3,,1,1,63,9,,,
868,Преподавание философии,Učiteľstvo filozofie (v kombinácii),,2,,1,4,63,9,,,
869,Преподавание философии,Učiteľstvo filozofie (v kombinácii),,2,,1,4,64,9,,,
870,Преподавание философии,Učiteľstvo filozofie (v kombinácii),,2,,1,4,66,9,,,
871,Преподавание философии,Učiteľstvo filozofie (v kombinácii),,3,,1,1,66,9,,,
872,Преподавание философии и гражданской доктрины,Učiteľstvo filozofie a občianskej náuky (v kombinácii),,3,,1,1,68,9,,,
873,Преподавание философии и гражданской науки,Učiteľstvo filozofie a občianskej náuky (v kombinácii),,2,,1,4,68,9,,,
874,Преподавание французского языка и литературы,Učiteľstvo francúzskeho jazyka a literatúry (v kombinácii),,3,,1,1,64,9,,,
875,Преподавание французского языка и литературы,Učiteľstvo francúzskeho jazyka a literatúry (v kombinácii),,2,,1,4,64,9,,,
876,Преподавание французского языка и литературы,Učiteľstvo francúzskeho jazyka a literatúry (v kombinácii),,3,,1,1,68,9,,,
877,Преподавание французского языка и литературы,Učiteľstvo francúzskeho jazyka a literatúry (v kombinácii),,2,,1,4,68,9,,,
878,Преподавание французского языка и литературы,Učiteľstvo francúzskeho jazyka a literatúry (v kombinácii),,2,,1,4,70,9,,,
879,Преподавание французского языка и литературы,Učiteľstvo francúzskeho jazyka a literatúry (v kombinácii),,3,,1,1,70,9,,,
880,Преподавание химии,Učiteľstvo chémie (v kombinácii),,3,,1,1,36,9,,,
881,Преподавание химии,Učiteľstvo chémie (v kombinácii),,2,,1,4,36,9,,,
882,Преподавание химии,Učiteľstvo chémie (v kombinácii),,2,,1,4,38,9,,,
883,Преподавание химии,Učiteľstvo chémie (v kombinácii),,3,,1,1,38,9,,,
884,Преподавание химии,Učiteľstvo chémie (v kombinácii),,3,,1,1,82,9,,,
885,Преподавание химии,Učiteľstvo chémie (v kombinácii),,3,,1,1,84,9,,,
886,Преподавание химии,Učiteľstvo chémie (v kombinácii),,2,,1,4,84,9,,,
887,Преподавание химии,Učiteľstvo chémie (v kombinácii),,3,,1,1,94,9,,,
888,Преподавание химии,Učiteľstvo chémie (v kombinácii),,2,,1,4,94,9,,,
889,Преподавание химии,Učiteľstvo chémie (v kombinácii),,2,,1,4,95,9,,,
890,Преподавание художественного образования,Učiteľstvo výtvarnej výchovy (v kombinácii),,3,,1,1,82,9,,,
891,Преподавание художественного образования,Učiteľstvo výtvarnej výchovy (v kombinácii),,2,,1,4,82,9,,,
892,Преподавание экологии,Učiteľstvo ekológie (v kombinácii),,3,,1,1,38,9,,,
893,Преподавание экологии,Učiteľstvo ekológie (v kombinácii),,2,,1,4,38,9,,,
894,Преподавание эстетики,Učiteľstvo estetiky (v kombinácii),,2,,1,4,64,9,,,
895,Преподавание эстетики,Učiteľstvo estetiky (v kombinácii),,3,,1,1,64,9,,,
896,Преподавание эстетического воспитания,Učiteľstvo estetickej výchovy (v kombinácii),,3,,1,1,67,9,,,
897,Преподавание эстетического воспитания,Učiteľstvo estetickej výchovy (v kombinácii),,2,,1,4,67,9,,,
898,Преподавание этического воспитание,Učiteľstvo etickej výchovy (v kombinácii),,2,,1,4,84,9,,,
899,Преподавание этического воспитание,Učiteľstvo etickej výchovy (v kombinácii),,3,,1,1,84,9,,,
900,Преподавание этического воспитания,Učiteľstvo etickej výchovy (v kombinácii),,2,,1,4,67,9,,,
901,Преподавание этического воспитания,Učiteľstvo etickej výchovy (v kombinácii),,3,,1,1,67,9,,,
902,Преподавание этического воспитания,Učiteľstvo etickej výchovy (v kombinácii),,2,,1,4,69,9,,,
903,Прикладная биология,Aplikovaná biológia,,3,,0,1,11,13,,,
904,Прикладная биология,Aplikovaná biológia,,2,,0,3,11,13,,,
905,Прикладная биология,Aplikovaná biológia,,3,,0,1,37,13,,,
906,Прикладная биология,Aplikovaná biológia,,2,,0,4,37,13,,,
907,Прикладная геофизика,Aplikovaná geofyzika,,2,,0,4,94,15,,,
908,Прикладная зоология,Aplikovaná zoológia a poľovníctvo,,3,,0,1,77,31,,,
909,Прикладная зоология,Aplikovaná zoológia a poľovníctvo,,2,,0,3,77,31,,,
910,Прикладная информатика,Aplikovaná informatika,,3,,0,1,18,22,,,
911,Прикладная информатика,Aplikovaná informatika,,2,,0,3,18,22,,,
912,Прикладная информатика,Aplikovaná informatika,,2,,0,4,28,22,,,
913,Прикладная информатика,Aplikovaná informatika,,3,,0,4,28,22,,,
914,Прикладная информатика,Aplikovaná informatika,,3,,0,1,28,22,,,
915,Прикладная информатика,Aplikovaná informatika,,2,,0,4,36,22,,,
916,Прикладная информатика,Aplikovaná informatika,,2,,0,4,37,22,,,
917,Прикладная информатика,Aplikovaná informatika,,3,,0,1,37,22,,,
918,Прикладная информатика,Aplikovaná informatika,,2,,0,4,38,22,,,
919,Прикладная информатика,Aplikovaná informatika,,3,,0,1,38,22,,,
920,Прикладная информатика и автоматизация в промышленности,Aplikovaná informatika a automatizácia v priemysle,,3,,0,1,79,23,22,,
921,Прикладная механика,Aplikovaná mechanika,,2,,0,3,101,20,,,
922,Прикладная механика и мехатроника,Aplikovaná mechanika a mechatronika,,3,,0,1,101,20,23,,
